"No";"Suhu";"Lembab";"Kenyamanan"
3390;33;56;"Kurang Nyaman"
3391;33;57;"Kurang Nyaman"
3392;33;58;"Kurang Nyaman"
3393;33;59;"Kurang Nyaman"
3394;33;60;"Kurang Nyaman"
3395;33;61;"Kurang Nyaman"
3396;33;62;"Kurang Nyaman"
3397;33;63;"Kurang Nyaman"
3398;33;64;"Kurang Nyaman"
3399;33;65;"Tidak Nyaman"
3400;33;66;"Tidak Nyaman"
3401;33;67;"Tidak Nyaman"
3402;33;68;"Tidak Nyaman"
3403;33;69;"Tidak Nyaman"
3404;33;70;"Tidak Nyaman"
3405;33;71;"Tidak Nyaman"
3406;33;72;"Tidak Nyaman"
3407;33;73;"Tidak Nyaman"
3408;33;74;"Tidak Nyaman"
3409;33;75;"Tidak Nyaman"
3410;33;76;"Tidak Nyaman"
3411;33;77;"Tidak Nyaman"
3412;33;78;"Tidak Nyaman"
3413;33;79;"Tidak Nyaman"
3414;33;80;"Tidak Nyaman"
3415;33;81;"Tidak Nyaman"
3416;33;82;"Tidak Nyaman"
3417;33;83;"Tidak Nyaman"
3418;33;84;"Tidak Nyaman"
3419;33;85;"Tidak Nyaman"
3420;33;86;"Tidak Nyaman"
3421;33;87;"Tidak Nyaman"
3422;33;88;"Tidak Nyaman"
3423;33;89;"Tidak Nyaman"
3424;33;90;"Tidak Nyaman"
3425;33;91;"Tidak Nyaman"
3426;33;92;"Tidak Nyaman"
3427;33;93;"Tidak Nyaman"
3428;33;94;"Tidak Nyaman"
3429;33;95;"Tidak Nyaman"
3430;33;96;"Tidak Nyaman"
3431;33;97;"Tidak Nyaman"
3432;33;98;"Tidak Nyaman"
3433;33;99;"Tidak Nyaman"
3434;33;100;"Tidak Nyaman"
3435;34;0;"Kurang Nyaman"
3436;34;1;"Kurang Nyaman"
3437;34;2;"Kurang Nyaman"
3438;34;3;"Kurang Nyaman"
3439;34;4;"Kurang Nyaman"
3440;34;5;"Kurang Nyaman"
3441;34;6;"Kurang Nyaman"
3442;34;7;"Kurang Nyaman"
3443;34;8;"Kurang Nyaman"
3444;34;9;"Kurang Nyaman"
3445;34;10;"Kurang Nyaman"
3446;34;11;"Kurang Nyaman"
3447;34;12;"Kurang Nyaman"
3448;34;13;"Kurang Nyaman"
3449;34;14;"Kurang Nyaman"
3450;34;15;"Kurang Nyaman"
3451;34;16;"Kurang Nyaman"
3452;34;17;"Kurang Nyaman"
3453;34;18;"Kurang Nyaman"
3454;34;19;"Kurang Nyaman"
3455;34;20;"Kurang Nyaman"
3456;34;21;"Kurang Nyaman"
3457;34;22;"Kurang Nyaman"
3458;34;23;"Kurang Nyaman"
3459;34;24;"Kurang Nyaman"
3460;34;25;"Kurang Nyaman"
3461;34;26;"Kurang Nyaman"
3462;34;27;"Kurang Nyaman"
3463;34;28;"Kurang Nyaman"
3464;34;29;"Kurang Nyaman"
3465;34;30;"Kurang Nyaman"
3466;34;31;"Kurang Nyaman"
3467;34;32;"Kurang Nyaman"
3468;34;33;"Kurang Nyaman"
3469;34;34;"Kurang Nyaman"
3470;34;35;"Kurang Nyaman"
3471;34;36;"Kurang Nyaman"
3472;34;37;"Kurang Nyaman"
3473;34;38;"Kurang Nyaman"
3474;34;39;"Kurang Nyaman"
3475;34;40;"Kurang Nyaman"
3476;34;41;"Kurang Nyaman"
3477;34;42;"Kurang Nyaman"
3478;34;43;"Kurang Nyaman"
3479;34;44;"Kurang Nyaman"
3480;34;45;"Kurang Nyaman"
3481;34;46;"Kurang Nyaman"
3482;34;47;"Kurang Nyaman"
3483;34;48;"Kurang Nyaman"
3484;34;49;"Kurang Nyaman"
3485;34;50;"Kurang Nyaman"
3486;34;51;"Kurang Nyaman"
3487;34;52;"Kurang Nyaman"
3488;34;53;"Kurang Nyaman"
3489;34;54;"Kurang Nyaman"
3490;34;55;"Kurang Nyaman"
3491;34;56;"Kurang Nyaman"
3492;34;57;"Kurang Nyaman"
3493;34;58;"Kurang Nyaman"
3494;34;59;"Kurang Nyaman"
3495;34;60;"Kurang Nyaman"
3496;34;61;"Kurang Nyaman"
3497;34;62;"Kurang Nyaman"
3498;34;63;"Kurang Nyaman"
3499;34;64;"Kurang Nyaman"
3500;34;65;"Tidak Nyaman"
3501;34;66;"Tidak Nyaman"
3502;34;67;"Tidak Nyaman"
3503;34;68;"Tidak Nyaman"
3504;34;69;"Tidak Nyaman"
3505;34;70;"Tidak Nyaman"
3506;34;71;"Tidak Nyaman"
3507;34;72;"Tidak Nyaman"
3508;34;73;"Tidak Nyaman"
3509;34;74;"Tidak Nyaman"
3510;34;75;"Tidak Nyaman"
3511;34;76;"Tidak Nyaman"
3512;34;77;"Tidak Nyaman"
3513;34;78;"Tidak Nyaman"
3514;34;79;"Tidak Nyaman"
3515;34;80;"Tidak Nyaman"
3516;34;81;"Tidak Nyaman"
3517;34;82;"Tidak Nyaman"
3518;34;83;"Tidak Nyaman"
3519;34;84;"Tidak Nyaman"
3520;34;85;"Tidak Nyaman"
3521;34;86;"Tidak Nyaman"
3522;34;87;"Tidak Nyaman"
3523;34;88;"Tidak Nyaman"
3524;34;89;"Tidak Nyaman"
3525;34;90;"Tidak Nyaman"
3526;34;91;"Tidak Nyaman"
3527;34;92;"Tidak Nyaman"
3528;34;93;"Tidak Nyaman"
3529;34;94;"Tidak Nyaman"
3530;34;95;"Tidak Nyaman"
3531;34;96;"Tidak Nyaman"
3532;34;97;"Tidak Nyaman"
3533;34;98;"Tidak Nyaman"
3534;34;99;"Tidak Nyaman"
3535;34;100;"Tidak Nyaman"
3536;35;0;"Tidak Nyaman"
3537;35;1;"Tidak Nyaman"
3538;35;2;"Tidak Nyaman"
3539;35;3;"Tidak Nyaman"
3540;35;4;"Tidak Nyaman"
3541;35;5;"Tidak Nyaman"
3542;35;6;"Tidak Nyaman"
3543;35;7;"Tidak Nyaman"
3544;35;8;"Tidak Nyaman"
3545;35;9;"Tidak Nyaman"
3546;35;10;"Tidak Nyaman"
3547;35;11;"Tidak Nyaman"
3548;35;12;"Tidak Nyaman"
3549;35;13;"Tidak Nyaman"
3550;35;14;"Tidak Nyaman"
3551;35;15;"Tidak Nyaman"
3552;35;16;"Tidak Nyaman"
3553;35;17;"Tidak Nyaman"
3554;35;18;"Tidak Nyaman"
3555;35;19;"Tidak Nyaman"
3556;35;20;"Tidak Nyaman"
3557;35;21;"Tidak Nyaman"
3558;35;22;"Tidak Nyaman"
3559;35;23;"Tidak Nyaman"
3560;35;24;"Tidak Nyaman"
3561;35;25;"Tidak Nyaman"
3562;35;26;"Tidak Nyaman"
3563;35;27;"Tidak Nyaman"
3564;35;28;"Tidak Nyaman"
3565;35;29;"Tidak Nyaman"
3566;35;30;"Tidak Nyaman"
3567;35;31;"Tidak Nyaman"
3568;35;32;"Tidak Nyaman"
3569;35;33;"Tidak Nyaman"
3570;35;34;"Tidak Nyaman"
3571;35;35;"Tidak Nyaman"
3572;35;36;"Tidak Nyaman"
3573;35;37;"Tidak Nyaman"
3574;35;38;"Tidak Nyaman"
3575;35;39;"Tidak Nyaman"
3576;35;40;"Tidak Nyaman"
3577;35;41;"Tidak Nyaman"
3578;35;42;"Tidak Nyaman"
3579;35;43;"Tidak Nyaman"
3580;35;44;"Tidak Nyaman"
3581;35;45;"Tidak Nyaman"
3582;35;46;"Tidak Nyaman"
3583;35;47;"Tidak Nyaman"
3584;35;48;"Tidak Nyaman"
3585;35;49;"Tidak Nyaman"
3586;35;50;"Tidak Nyaman"
3587;35;51;"Tidak Nyaman"
3588;35;52;"Tidak Nyaman"
3589;35;53;"Tidak Nyaman"
3590;35;54;"Tidak Nyaman"
3591;35;55;"Tidak Nyaman"
3592;35;56;"Tidak Nyaman"
3593;35;57;"Tidak Nyaman"
3594;35;58;"Tidak Nyaman"
3595;35;59;"Tidak Nyaman"
3596;35;60;"Tidak Nyaman"
3597;35;61;"Tidak Nyaman"
3598;35;62;"Tidak Nyaman"
3599;35;63;"Tidak Nyaman"
3600;35;64;"Tidak Nyaman"
3601;35;65;"Tidak Nyaman"
3602;35;66;"Tidak Nyaman"
3603;35;67;"Tidak Nyaman"
3604;35;68;"Tidak Nyaman"
3605;35;69;"Tidak Nyaman"
3606;35;70;"Tidak Nyaman"
3607;35;71;"Tidak Nyaman"
3608;35;72;"Tidak Nyaman"
3609;35;73;"Tidak Nyaman"
3610;35;74;"Tidak Nyaman"
3611;35;75;"Tidak Nyaman"
3612;35;76;"Tidak Nyaman"
3613;35;77;"Tidak Nyaman"
3614;35;78;"Tidak Nyaman"
3615;35;79;"Tidak Nyaman"
3616;35;80;"Tidak Nyaman"
3617;35;81;"Tidak Nyaman"
3618;35;82;"Tidak Nyaman"
3619;35;83;"Tidak Nyaman"
3620;35;84;"Tidak Nyaman"
3621;35;85;"Tidak Nyaman"
3622;35;86;"Tidak Nyaman"
3623;35;87;"Tidak Nyaman"
3624;35;88;"Tidak Nyaman"
3625;35;89;"Tidak Nyaman"
3626;35;90;"Tidak Nyaman"
3627;35;91;"Tidak Nyaman"
3628;35;92;"Tidak Nyaman"
3629;35;93;"Tidak Nyaman"
3630;35;94;"Tidak Nyaman"
3631;35;95;"Tidak Nyaman"
3632;35;96;"Tidak Nyaman"
3633;35;97;"Tidak Nyaman"
3634;35;98;"Tidak Nyaman"
3635;35;99;"Tidak Nyaman"
3636;35;100;"Tidak Nyaman"
3637;36;0;"Tidak Nyaman"
3638;36;1;"Tidak Nyaman"
3639;36;2;"Tidak Nyaman"
3640;36;3;"Tidak Nyaman"
3641;36;4;"Tidak Nyaman"
3642;36;5;"Tidak Nyaman"
3643;36;6;"Tidak Nyaman"
3644;36;7;"Tidak Nyaman"
3645;36;8;"Tidak Nyaman"
3646;36;9;"Tidak Nyaman"
3647;36;10;"Tidak Nyaman"
3648;36;11;"Tidak Nyaman"
3649;36;12;"Tidak Nyaman"
3650;36;13;"Tidak Nyaman"
3651;36;14;"Tidak Nyaman"
3652;36;15;"Tidak Nyaman"
3653;36;16;"Tidak Nyaman"
3654;36;17;"Tidak Nyaman"
3655;36;18;"Tidak Nyaman"
3656;36;19;"Tidak Nyaman"
3657;36;20;"Tidak Nyaman"
3658;36;21;"Tidak Nyaman"
3659;36;22;"Tidak Nyaman"
3660;36;23;"Tidak Nyaman"
3661;36;24;"Tidak Nyaman"
3662;36;25;"Tidak Nyaman"
3663;36;26;"Tidak Nyaman"
3664;36;27;"Tidak Nyaman"
3665;36;28;"Tidak Nyaman"
3666;36;29;"Tidak Nyaman"
3667;36;30;"Tidak Nyaman"
3668;36;31;"Tidak Nyaman"
3669;36;32;"Tidak Nyaman"
3670;36;33;"Tidak Nyaman"
3671;36;34;"Tidak Nyaman"
3672;36;35;"Tidak Nyaman"
3673;36;36;"Tidak Nyaman"
3674;36;37;"Tidak Nyaman"
3675;36;38;"Tidak Nyaman"
3676;36;39;"Tidak Nyaman"
3677;36;40;"Tidak Nyaman"
3678;36;41;"Tidak Nyaman"
3679;36;42;"Tidak Nyaman"
3680;36;43;"Tidak Nyaman"
3681;36;44;"Tidak Nyaman"
3682;36;45;"Tidak Nyaman"
3683;36;46;"Tidak Nyaman"
3684;36;47;"Tidak Nyaman"
3685;36;48;"Tidak Nyaman"
3686;36;49;"Tidak Nyaman"
3687;36;50;"Tidak Nyaman"
3688;36;51;"Tidak Nyaman"
3689;36;52;"Tidak Nyaman"
3690;36;53;"Tidak Nyaman"
3691;36;54;"Tidak Nyaman"
3692;36;55;"Tidak Nyaman"
3693;36;56;"Tidak Nyaman"
3694;36;57;"Tidak Nyaman"
3695;36;58;"Tidak Nyaman"
3696;36;59;"Tidak Nyaman"
3697;36;60;"Tidak Nyaman"
3698;36;61;"Tidak Nyaman"
3699;36;62;"Tidak Nyaman"
3700;36;63;"Tidak Nyaman"
3701;36;64;"Tidak Nyaman"
3702;36;65;"Tidak Nyaman"
3703;36;66;"Tidak Nyaman"
3704;36;67;"Tidak Nyaman"
3705;36;68;"Tidak Nyaman"
3706;36;69;"Tidak Nyaman"
3707;36;70;"Tidak Nyaman"
3708;36;71;"Tidak Nyaman"
3709;36;72;"Tidak Nyaman"
3710;36;73;"Tidak Nyaman"
3711;36;74;"Tidak Nyaman"
3712;36;75;"Tidak Nyaman"
3713;36;76;"Tidak Nyaman"
3714;36;77;"Tidak Nyaman"
3715;36;78;"Tidak Nyaman"
3716;36;79;"Tidak Nyaman"
3717;36;80;"Tidak Nyaman"
3718;36;81;"Tidak Nyaman"
3719;36;82;"Tidak Nyaman"
3720;36;83;"Tidak Nyaman"
3721;36;84;"Tidak Nyaman"
3722;36;85;"Tidak Nyaman"
3723;36;86;"Tidak Nyaman"
3724;36;87;"Tidak Nyaman"
3725;36;88;"Tidak Nyaman"
3726;36;89;"Tidak Nyaman"
3727;36;90;"Tidak Nyaman"
3728;36;91;"Tidak Nyaman"
3729;36;92;"Tidak Nyaman"
3730;36;93;"Tidak Nyaman"
3731;36;94;"Tidak Nyaman"
3732;36;95;"Tidak Nyaman"
3733;36;96;"Tidak Nyaman"
3734;36;97;"Tidak Nyaman"
3735;36;98;"Tidak Nyaman"
3736;36;99;"Tidak Nyaman"
3737;36;100;"Tidak Nyaman"
3738;37;0;"Tidak Nyaman"
3739;37;1;"Tidak Nyaman"
3740;37;2;"Tidak Nyaman"
3741;37;3;"Tidak Nyaman"
3742;37;4;"Tidak Nyaman"
3743;37;5;"Tidak Nyaman"
3744;37;6;"Tidak Nyaman"
3745;37;7;"Tidak Nyaman"
3746;37;8;"Tidak Nyaman"
3747;37;9;"Tidak Nyaman"
3748;37;10;"Tidak Nyaman"
3749;37;11;"Tidak Nyaman"
3750;37;12;"Tidak Nyaman"
3751;37;13;"Tidak Nyaman"
3752;37;14;"Tidak Nyaman"
3753;37;15;"Tidak Nyaman"
3754;37;16;"Tidak Nyaman"
3755;37;17;"Tidak Nyaman"
3756;37;18;"Tidak Nyaman"
3757;37;19;"Tidak Nyaman"
3758;37;20;"Tidak Nyaman"
3759;37;21;"Tidak Nyaman"
3760;37;22;"Tidak Nyaman"
3761;37;23;"Tidak Nyaman"
3762;37;24;"Tidak Nyaman"
3763;37;25;"Tidak Nyaman"
3764;37;26;"Tidak Nyaman"
3765;37;27;"Tidak Nyaman"
3766;37;28;"Tidak Nyaman"
3767;37;29;"Tidak Nyaman"
3768;37;30;"Tidak Nyaman"
3769;37;31;"Tidak Nyaman"
3770;37;32;"Tidak Nyaman"
3771;37;33;"Tidak Nyaman"
3772;37;34;"Tidak Nyaman"
3773;37;35;"Tidak Nyaman"
3774;37;36;"Tidak Nyaman"
3775;37;37;"Tidak Nyaman"
3776;37;38;"Tidak Nyaman"
3777;37;39;"Tidak Nyaman"
3778;37;40;"Tidak Nyaman"
3779;37;41;"Tidak Nyaman"
3780;37;42;"Tidak Nyaman"
3781;37;43;"Tidak Nyaman"
3782;37;44;"Tidak Nyaman"
3783;37;45;"Tidak Nyaman"
3784;37;46;"Tidak Nyaman"
3785;37;47;"Tidak Nyaman"
3786;37;48;"Tidak Nyaman"
3787;37;49;"Tidak Nyaman"
3788;37;50;"Tidak Nyaman"
3789;37;51;"Tidak Nyaman"
3790;37;52;"Tidak Nyaman"
3791;37;53;"Tidak Nyaman"
3792;37;54;"Tidak Nyaman"
3793;37;55;"Tidak Nyaman"
3794;37;56;"Tidak Nyaman"
3795;37;57;"Tidak Nyaman"
3796;37;58;"Tidak Nyaman"
3797;37;59;"Tidak Nyaman"
3798;37;60;"Tidak Nyaman"
3799;37;61;"Tidak Nyaman"
3800;37;62;"Tidak Nyaman"
3801;37;63;"Tidak Nyaman"
3802;37;64;"Tidak Nyaman"
3803;37;65;"Tidak Nyaman"
3804;37;66;"Tidak Nyaman"
3805;37;67;"Tidak Nyaman"
3806;37;68;"Tidak Nyaman"
3807;37;69;"Tidak Nyaman"
3808;37;70;"Tidak Nyaman"
3809;37;71;"Tidak Nyaman"
3810;37;72;"Tidak Nyaman"
3811;37;73;"Tidak Nyaman"
3812;37;74;"Tidak Nyaman"
3813;37;75;"Tidak Nyaman"
3814;37;76;"Tidak Nyaman"
3815;37;77;"Tidak Nyaman"
3816;37;78;"Tidak Nyaman"
3817;37;79;"Tidak Nyaman"
3818;37;80;"Tidak Nyaman"
3819;37;81;"Tidak Nyaman"
3820;37;82;"Tidak Nyaman"
3821;37;83;"Tidak Nyaman"
3822;37;84;"Tidak Nyaman"
3823;37;85;"Tidak Nyaman"
3824;37;86;"Tidak Nyaman"
3825;37;87;"Tidak Nyaman"
3826;37;88;"Tidak Nyaman"
3827;37;89;"Tidak Nyaman"
3828;37;90;"Tidak Nyaman"
3829;37;91;"Tidak Nyaman"
3830;37;92;"Tidak Nyaman"
3831;37;93;"Tidak Nyaman"
3832;37;94;"Tidak Nyaman"
3833;37;95;"Tidak Nyaman"
3834;37;96;"Tidak Nyaman"
3835;37;97;"Tidak Nyaman"
3836;37;98;"Tidak Nyaman"
3837;37;99;"Tidak Nyaman"
3838;37;100;"Tidak Nyaman"
3839;38;0;"Tidak Nyaman"
3840;38;1;"Tidak Nyaman"
3841;38;2;"Tidak Nyaman"
3842;38;3;"Tidak Nyaman"
3843;38;4;"Tidak Nyaman"
3844;38;5;"Tidak Nyaman"
3845;38;6;"Tidak Nyaman"
3846;38;7;"Tidak Nyaman"
3847;38;8;"Tidak Nyaman"
3848;38;9;"Tidak Nyaman"
3849;38;10;"Tidak Nyaman"
3850;38;11;"Tidak Nyaman"
3851;38;12;"Tidak Nyaman"
3852;38;13;"Tidak Nyaman"
3853;38;14;"Tidak Nyaman"
3854;38;15;"Tidak Nyaman"
3855;38;16;"Tidak Nyaman"
3856;38;17;"Tidak Nyaman"
3857;38;18;"Tidak Nyaman"
3858;38;19;"Tidak Nyaman"
3859;38;20;"Tidak Nyaman"
3860;38;21;"Tidak Nyaman"
3861;38;22;"Tidak Nyaman"
3862;38;23;"Tidak Nyaman"
3863;38;24;"Tidak Nyaman"
3864;38;25;"Tidak Nyaman"
3865;38;26;"Tidak Nyaman"
3866;38;27;"Tidak Nyaman"
3867;38;28;"Tidak Nyaman"
3868;38;29;"Tidak Nyaman"
3869;38;30;"Tidak Nyaman"
3870;38;31;"Tidak Nyaman"
3871;38;32;"Tidak Nyaman"
3872;38;33;"Tidak Nyaman"
3873;38;34;"Tidak Nyaman"
3874;38;35;"Tidak Nyaman"
3875;38;36;"Tidak Nyaman"
3876;38;37;"Tidak Nyaman"
3877;38;38;"Tidak Nyaman"
3878;38;39;"Tidak Nyaman"
3879;38;40;"Tidak Nyaman"
3880;38;41;"Tidak Nyaman"
3881;38;42;"Tidak Nyaman"
3882;38;43;"Tidak Nyaman"
3883;38;44;"Tidak Nyaman"
3884;38;45;"Tidak Nyaman"
3885;38;46;"Tidak Nyaman"
3886;38;47;"Tidak Nyaman"
3887;38;48;"Tidak Nyaman"
3888;38;49;"Tidak Nyaman"
3889;38;50;"Tidak Nyaman"
3890;38;51;"Tidak Nyaman"
3891;38;52;"Tidak Nyaman"
3892;38;53;"Tidak Nyaman"
3893;38;54;"Tidak Nyaman"
3894;38;55;"Tidak Nyaman"
3895;38;56;"Tidak Nyaman"
3896;38;57;"Tidak Nyaman"
3897;38;58;"Tidak Nyaman"
3898;38;59;"Tidak Nyaman"
3899;38;60;"Tidak Nyaman"
3900;38;61;"Tidak Nyaman"
3901;38;62;"Tidak Nyaman"
3902;38;63;"Tidak Nyaman"
3903;38;64;"Tidak Nyaman"
3904;38;65;"Tidak Nyaman"
3905;38;66;"Tidak Nyaman"
3906;38;67;"Tidak Nyaman"
3907;38;68;"Tidak Nyaman"
3908;38;69;"Tidak Nyaman"
3909;38;70;"Tidak Nyaman"
3910;38;71;"Tidak Nyaman"
3911;38;72;"Tidak Nyaman"
3912;38;73;"Tidak Nyaman"
3913;38;74;"Tidak Nyaman"
3914;38;75;"Tidak Nyaman"
3915;38;76;"Tidak Nyaman"
3916;38;77;"Tidak Nyaman"
3917;38;78;"Tidak Nyaman"
3918;38;79;"Tidak Nyaman"
3919;38;80;"Tidak Nyaman"
3920;38;81;"Tidak Nyaman"
3921;38;82;"Tidak Nyaman"
3922;38;83;"Tidak Nyaman"
3923;38;84;"Tidak Nyaman"
3924;38;85;"Tidak Nyaman"
3925;38;86;"Tidak Nyaman"
3926;38;87;"Tidak Nyaman"
3927;38;88;"Tidak Nyaman"
3928;38;89;"Tidak Nyaman"
3929;38;90;"Tidak Nyaman"
3930;38;91;"Tidak Nyaman"
3931;38;92;"Tidak Nyaman"
3932;38;93;"Tidak Nyaman"
3933;38;94;"Tidak Nyaman"
3934;38;95;"Tidak Nyaman"
3935;38;96;"Tidak Nyaman"
3936;38;97;"Tidak Nyaman"
3937;38;98;"Tidak Nyaman"
3938;38;99;"Tidak Nyaman"
3939;38;100;"Tidak Nyaman"
3940;39;0;"Tidak Nyaman"
3941;39;1;"Tidak Nyaman"
3942;39;2;"Tidak Nyaman"
3943;39;3;"Tidak Nyaman"
3944;39;4;"Tidak Nyaman"
3945;39;5;"Tidak Nyaman"
3946;39;6;"Tidak Nyaman"
3947;39;7;"Tidak Nyaman"
3948;39;8;"Tidak Nyaman"
3949;39;9;"Tidak Nyaman"
3950;39;10;"Tidak Nyaman"
3951;39;11;"Tidak Nyaman"
3952;39;12;"Tidak Nyaman"
3953;39;13;"Tidak Nyaman"
3954;39;14;"Tidak Nyaman"
3955;39;15;"Tidak Nyaman"
3956;39;16;"Tidak Nyaman"
3957;39;17;"Tidak Nyaman"
3958;39;18;"Tidak Nyaman"
3959;39;19;"Tidak Nyaman"
3960;39;20;"Tidak Nyaman"
3961;39;21;"Tidak Nyaman"
3962;39;22;"Tidak Nyaman"
3963;39;23;"Tidak Nyaman"
3964;39;24;"Tidak Nyaman"
3965;39;25;"Tidak Nyaman"
3966;39;26;"Tidak Nyaman"
3967;39;27;"Tidak Nyaman"
3968;39;28;"Tidak Nyaman"
3969;39;29;"Tidak Nyaman"
3970;39;30;"Tidak Nyaman"
3971;39;31;"Tidak Nyaman"
3972;39;32;"Tidak Nyaman"
3973;39;33;"Tidak Nyaman"
3974;39;34;"Tidak Nyaman"
3975;39;35;"Tidak Nyaman"
3976;39;36;"Tidak Nyaman"
3977;39;37;"Tidak Nyaman"
3978;39;38;"Tidak Nyaman"
3979;39;39;"Tidak Nyaman"
3980;39;40;"Tidak Nyaman"
3981;39;41;"Tidak Nyaman"
3982;39;42;"Tidak Nyaman"
3983;39;43;"Tidak Nyaman"
3984;39;44;"Tidak Nyaman"
3985;39;45;"Tidak Nyaman"
3986;39;46;"Tidak Nyaman"
3987;39;47;"Tidak Nyaman"
3988;39;48;"Tidak Nyaman"
3989;39;49;"Tidak Nyaman"
3990;39;50;"Tidak Nyaman"
3991;39;51;"Tidak Nyaman"
3992;39;52;"Tidak Nyaman"
3993;39;53;"Tidak Nyaman"
3994;39;54;"Tidak Nyaman"
3995;39;55;"Tidak Nyaman"
3996;39;56;"Tidak Nyaman"
3997;39;57;"Tidak Nyaman"
3998;39;58;"Tidak Nyaman"
3999;39;59;"Tidak Nyaman"
4000;39;60;"Tidak Nyaman"
4001;39;61;"Tidak Nyaman"
4002;39;62;"Tidak Nyaman"
4003;39;63;"Tidak Nyaman"
4004;39;64;"Tidak Nyaman"
4005;39;65;"Tidak Nyaman"
4006;39;66;"Tidak Nyaman"
4007;39;67;"Tidak Nyaman"
4008;39;68;"Tidak Nyaman"
4009;39;69;"Tidak Nyaman"
4010;39;70;"Tidak Nyaman"
4011;39;71;"Tidak Nyaman"
4012;39;72;"Tidak Nyaman"
4013;39;73;"Tidak Nyaman"
4014;39;74;"Tidak Nyaman"
4015;39;75;"Tidak Nyaman"
4016;39;76;"Tidak Nyaman"
4017;39;77;"Tidak Nyaman"
4018;39;78;"Tidak Nyaman"
4019;39;79;"Tidak Nyaman"
4020;39;80;"Tidak Nyaman"
4021;39;81;"Tidak Nyaman"
4022;39;82;"Tidak Nyaman"
4023;39;83;"Tidak Nyaman"
4024;39;84;"Tidak Nyaman"
4025;39;85;"Tidak Nyaman"
4026;39;86;"Tidak Nyaman"
4027;39;87;"Tidak Nyaman"
4028;39;88;"Tidak Nyaman"
4029;39;89;"Tidak Nyaman"
4030;39;90;"Tidak Nyaman"
4031;39;91;"Tidak Nyaman"
4032;39;92;"Tidak Nyaman"
4033;39;93;"Tidak Nyaman"
4034;39;94;"Tidak Nyaman"
4035;39;95;"Tidak Nyaman"
4036;39;96;"Tidak Nyaman"
4037;39;97;"Tidak Nyaman"
4038;39;98;"Tidak Nyaman"
4039;39;99;"Tidak Nyaman"
4040;39;100;"Tidak Nyaman"
4041;40;0;"Tidak Nyaman"
4042;40;1;"Tidak Nyaman"
4043;40;2;"Tidak Nyaman"
4044;40;3;"Tidak Nyaman"
4045;40;4;"Tidak Nyaman"
4046;40;5;"Tidak Nyaman"
4047;40;6;"Tidak Nyaman"
4048;40;7;"Tidak Nyaman"
4049;40;8;"Tidak Nyaman"
4050;40;9;"Tidak Nyaman"
4051;40;10;"Tidak Nyaman"
4052;40;11;"Tidak Nyaman"
4053;40;12;"Tidak Nyaman"
4054;40;13;"Tidak Nyaman"
4055;40;14;"Tidak Nyaman"
4056;40;15;"Tidak Nyaman"
4057;40;16;"Tidak Nyaman"
4058;40;17;"Tidak Nyaman"
4059;40;18;"Tidak Nyaman"
4060;40;19;"Tidak Nyaman"
4061;40;20;"Tidak Nyaman"
4062;40;21;"Tidak Nyaman"
4063;40;22;"Tidak Nyaman"
4064;40;23;"Tidak Nyaman"
4065;40;24;"Tidak Nyaman"
4066;40;25;"Tidak Nyaman"
4067;40;26;"Tidak Nyaman"
4068;40;27;"Tidak Nyaman"
4069;40;28;"Tidak Nyaman"
4070;40;29;"Tidak Nyaman"
4071;40;30;"Tidak Nyaman"
4072;40;31;"Tidak Nyaman"
4073;40;32;"Tidak Nyaman"
4074;40;33;"Tidak Nyaman"
4075;40;34;"Tidak Nyaman"
4076;40;35;"Tidak Nyaman"
4077;40;36;"Tidak Nyaman"
4078;40;37;"Tidak Nyaman"
4079;40;38;"Tidak Nyaman"
4080;40;39;"Tidak Nyaman"
4081;40;40;"Tidak Nyaman"
4082;40;41;"Tidak Nyaman"
4083;40;42;"Tidak Nyaman"
4084;40;43;"Tidak Nyaman"
4085;40;44;"Tidak Nyaman"
4086;40;45;"Tidak Nyaman"
4087;40;46;"Tidak Nyaman"
4088;40;47;"Tidak Nyaman"
4089;40;48;"Tidak Nyaman"
4090;40;49;"Tidak Nyaman"
4091;40;50;"Tidak Nyaman"
4092;40;51;"Tidak Nyaman"
4093;40;52;"Tidak Nyaman"
4094;40;53;"Tidak Nyaman"
4095;40;54;"Tidak Nyaman"
4096;40;55;"Tidak Nyaman"
4097;40;56;"Tidak Nyaman"
4098;40;57;"Tidak Nyaman"
4099;40;58;"Tidak Nyaman"
4100;40;59;"Tidak Nyaman"
4101;40;60;"Tidak Nyaman"
4102;40;61;"Tidak Nyaman"
4103;40;62;"Tidak Nyaman"
4104;40;63;"Tidak Nyaman"
4105;40;64;"Tidak Nyaman"
4106;40;65;"Tidak Nyaman"
4107;40;66;"Tidak Nyaman"
4108;40;67;"Tidak Nyaman"
4109;40;68;"Tidak Nyaman"
4110;40;69;"Tidak Nyaman"
4111;40;70;"Tidak Nyaman"
4112;40;71;"Tidak Nyaman"
4113;40;72;"Tidak Nyaman"
4114;40;73;"Tidak Nyaman"
4115;40;74;"Tidak Nyaman"
4116;40;75;"Tidak Nyaman"
4117;40;76;"Tidak Nyaman"
4118;40;77;"Tidak Nyaman"
4119;40;78;"Tidak Nyaman"
4120;40;79;"Tidak Nyaman"
4121;40;80;"Tidak Nyaman"
4122;40;81;"Tidak Nyaman"
4123;40;82;"Tidak Nyaman"
4124;40;83;"Tidak Nyaman"
